country_add,dates,moisture_a12m
AUS,01-Jan-1997,-2.2549312360717e-07
AUS,01-Apr-1997,-7.42290467083617e-07
AUS,01-Jul-1997,-4.23531996361493e-06
AUS,01-Oct-1997,-7.25618392480129e-06
AUS,01-Jan-1998,-1.12809013529782e-05
AUS,01-Apr-1998,-5.82538925642683e-06
AUS,01-Jul-1998,-3.34442336217567e-06
AUS,01-Oct-1998,-1.33019353659797e-06
AUS,01-Jan-1999,-3.25591437604796e-07
AUS,01-Apr-1999,-9.28243113905138e-07
AUS,01-Jul-1999,-2.08171052438795e-06
AUS,01-Oct-1999,-1.15590786526571e-06
AUS,01-Jan-2000,-2.40126241734681e-06
AUS,01-Apr-2000,-1.69572519432e-06
AUS,01-Jul-2000,-8.18953270458059e-07
AUS,01-Oct-2000,-1.86116213353644e-06
AUS,01-Jan-2001,-8.13308133874366e-06
AUS,01-Apr-2001,-9.84625290436115e-06
AUS,01-Jul-2001,-9.60950015890677e-06
AUS,01-Oct-2001,-9.70296939105782e-06
AUS,01-Jan-2002,-1.20674657014754e-05
AUS,01-Apr-2002,-1.10719302971864e-05
AUS,01-Jul-2002,-1.95221853378823e-05
AUS,01-Oct-2002,-2.9006655036231e-05
AUS,01-Jan-2003,-2.91584470614075e-05
AUS,01-Apr-2003,-2.30735292178455e-05
AUS,01-Jul-2003,-1.38882264803186e-05
AUS,01-Oct-2003,-4.42591781079124e-06
AUS,01-Jan-2004,-4.99311122172938e-06
AUS,01-Apr-2004,-7.96642117326973e-06
AUS,01-Jul-2004,-1.08656123174587e-05
AUS,01-Oct-2004,-1.2179333034337e-05
AUS,01-Jan-2005,-9.6196449699234e-06
AUS,01-Apr-2005,-7.44727870111643e-06
AUS,01-Jul-2005,-6.12570283532289e-06
AUS,01-Oct-2005,-3.51933981862045e-06
AUS,01-Jan-2006,-4.25944988101676e-06
AUS,01-Apr-2006,-6.29132876893652e-06
AUS,01-Jul-2006,-1.29507761514412e-05
AUS,01-Oct-2006,-3.09302987525345e-05
AUS,01-Jan-2007,-3.41155806783723e-05
AUS,01-Apr-2007,-2.69651355097249e-05
AUS,01-Jul-2007,-2.54361460821971e-05
AUS,01-Oct-2007,-9.71181513026515e-06
AUS,01-Jan-2008,-7.79940853917317e-06
AUS,01-Apr-2008,-1.24004117550167e-05
AUS,01-Jul-2008,-8.93556691562769e-06
AUS,01-Oct-2008,-1.14397407426943e-05
AUS,01-Jan-2009,-1.56881896836425e-05
AUS,01-Apr-2009,-1.23077819164267e-05
AUS,01-Jul-2009,-1.05512976213637e-05
AUS,01-Oct-2009,-1.45028055356624e-05
AUS,01-Jan-2010,-6.60106020879592e-06
AUS,01-Apr-2010,-6.88192373122018e-06
AUS,01-Jul-2010,-7.12560702734155e-06
AUS,01-Oct-2010,-8.21561933126549e-06
AUS,01-Jan-2011,-7.46931377090674e-06
AUS,01-Apr-2011,-6.90190158434666e-06
AUS,01-Jul-2011,-3.25579896033857e-06
AUS,01-Oct-2011,-1.47226449898966e-07
AUS,01-Jan-2012,-1.98102185129757e-06
AUS,01-Apr-2012,-1.76650016638521e-06
AUS,01-Jul-2012,-2.73850656017064e-06
AUS,01-Oct-2012,-8.3769931942414e-06
AUS,01-Jan-2013,-1.712569268447e-05
AUS,01-Apr-2013,-1.63590065524138e-05
AUS,01-Jul-2013,-1.12463663786681e-05
AUS,01-Oct-2013,-1.07067654704475e-05
AUS,01-Jan-2014,-1.24994907960575e-05
AUS,01-Apr-2014,-7.79330680713219e-06
AUS,01-Jul-2014,-1.34963049275651e-05
AUS,01-Oct-2014,-1.29172797603801e-05
AUS,01-Jan-2015,-1.31504815350013e-05
AUS,01-Apr-2015,-1.60996994414867e-05
AUS,01-Jul-2015,-1.49056984958107e-05
AUS,01-Oct-2015,-1.34182808126189e-05
AUS,01-Jan-2016,-1.11740054643745e-05
AUS,01-Apr-2016,-8.87570994565061e-06
AUS,01-Jul-2016,-1.5544439823383e-06
AUS,01-Oct-2016,-7.44228321973031e-07
AUS,01-Jan-2017,-2.83922553614067e-07
AUS,01-Apr-2017,-9.54737522466462e-07
AUS,01-Jul-2017,-9.07043108799955e-06
AUS,01-Oct-2017,-6.81477930576643e-06
AUS,01-Jan-2018,-1.43519796917182e-05
AUS,01-Apr-2018,-1.50201394784013e-05
AUS,01-Jul-2018,-1.79965814554875e-05
AUS,01-Oct-2018,-2.2097024241448e-05
AUS,01-Jan-2019,-2.38464896179406e-05
AUS,01-Apr-2019,-2.01649844423784e-05
AUS,01-Jul-2019,-2.24663967899879e-05
AUS,01-Oct-2019,-3.52428799435224e-05
AUS,01-Jan-2020,-2.35548589859105e-05
AUS,01-Apr-2020,-1.93871232313555e-05
AUS,01-Jul-2020,-1.30264295740128e-05
AUS,01-Oct-2020,-3.49964232158801e-06
AUS,01-Jan-2021,-2.2716718417977e-06
AUS,01-Apr-2021,-3.28317911244898e-06
AUS,01-Jul-2021,-2.41535879684898e-06
AUS,01-Oct-2021,-2.51795855494402e-06
AUS,01-Jan-2022,-2.38371967863175e-06
AUS,01-Apr-2022,-1.29055126153228e-06
AUS,01-Jul-2022,-7.4499226863103e-07
AUS,01-Oct-2022,-4.73039688862755e-08
AUS,01-Jan-2023,-7.1233323824587e-08
AUS,01-Apr-2023,-1.72871272122119e-07
AUS,01-Jul-2023,-3.44053151497299e-06
AUS,01-Oct-2023,-1.04876295972563e-05
AUS,01-Jan-2024,-7.95940581363484e-06
AUS,01-Apr-2024,-1.23034815293429e-05
AUS,01-Jul-2024,-7.9091496314124e-06
AUS,01-Oct-2024,-1.02835634756869e-05
AUS,NaT,NaN
AUS,NaT,NaN
AUS,NaT,NaN
BRA,01-Jan-1997,-7.19026829069974e-06
BRA,01-Apr-1997,-5.38793549423411e-06
BRA,01-Jul-1997,-4.15063788319876e-06
BRA,01-Oct-1997,-1.20456531003787e-06
BRA,01-Jan-1998,-3.0088442897791e-06
BRA,01-Apr-1998,-7.55547640684402e-06
BRA,01-Jul-1998,-9.2255508298593e-06
BRA,01-Oct-1998,-5.33243796284757e-06
BRA,01-Jan-1999,-5.31965951245005e-06
BRA,01-Apr-1999,-6.39746671259685e-06
BRA,01-Jul-1999,-1.3005599491088e-05
BRA,01-Oct-1999,-2.58237831249496e-05
BRA,01-Jan-2000,-2.18193655246125e-05
BRA,01-Apr-2000,-2.84658542316092e-05
BRA,01-Jul-2000,-1.26569949440206e-05
BRA,01-Oct-2000,-3.34223451089109e-06
BRA,01-Jan-2001,-7.36600381870096e-06
BRA,01-Apr-2001,-5.87810466854864e-06
BRA,01-Jul-2001,-1.09800945110371e-05
BRA,01-Oct-2001,-7.19075442855561e-06
BRA,01-Jan-2002,-6.97732834530055e-06
BRA,01-Apr-2002,-7.74013253348438e-06
BRA,01-Jul-2002,-8.21984302499865e-06
BRA,01-Oct-2002,-1.98326145690657e-05
BRA,01-Jan-2003,-1.48486650523303e-05
BRA,01-Apr-2003,-1.00304945256553e-05
BRA,01-Jul-2003,-1.78539851108249e-05
BRA,01-Oct-2003,-1.86379263082456e-05
BRA,01-Jan-2004,-3.40322732460308e-05
BRA,01-Apr-2004,-2.42154196725521e-05
BRA,01-Jul-2004,-1.90200873307123e-05
BRA,01-Oct-2004,-2.29886899697632e-05
BRA,01-Jan-2005,-2.74699016812897e-05
BRA,01-Apr-2005,-2.73076354766042e-05
BRA,01-Jul-2005,-2.17993020421033e-05
BRA,01-Oct-2005,-1.78929095090987e-05
BRA,01-Jan-2006,-9.7522059771227e-06
BRA,01-Apr-2006,-2.35126558020518e-05
BRA,01-Jul-2006,-2.80297193177642e-05
BRA,01-Oct-2006,-2.75096043642029e-05
BRA,01-Jan-2007,-1.94792978075473e-05
BRA,01-Apr-2007,-1.10724257620371e-05
BRA,01-Jul-2007,-1.20222331414029e-05
BRA,01-Oct-2007,-2.00499027697146e-05
BRA,01-Jan-2008,-1.71063558669521e-05
BRA,01-Apr-2008,-1.14965708336124e-05
BRA,01-Jul-2008,-1.28842455914597e-05
BRA,01-Oct-2008,-1.6747805321466e-05
BRA,01-Jan-2009,-1.63167264700602e-05
BRA,01-Apr-2009,-2.43783583420568e-05
BRA,01-Jul-2009,-7.66702637256479e-06
BRA,01-Oct-2009,-3.07206464565534e-06
BRA,01-Jan-2010,-8.43877178055197e-07
BRA,01-Apr-2010,-2.38578613131733e-06
BRA,01-Jul-2010,-1.01920573540627e-05
BRA,01-Oct-2010,-1.66491908475811e-05
BRA,01-Jan-2011,-7.62890454652383e-06
BRA,01-Apr-2011,-6.0204492031971e-06
BRA,01-Jul-2011,-6.81916236408356e-06
BRA,01-Oct-2011,-7.12981098691797e-06
BRA,01-Jan-2012,-3.47876997375111e-05
BRA,01-Apr-2012,-2.88761267248649e-05
BRA,01-Jul-2012,-3.55082034839521e-05
BRA,01-Oct-2012,-3.67850822977514e-05
BRA,01-Jan-2013,-1.8649139838172e-05
BRA,01-Apr-2013,-1.15834814770564e-05
BRA,01-Jul-2013,-8.74654173456517e-06
BRA,01-Oct-2013,-8.62098036182698e-06
BRA,01-Jan-2014,-1.80167862142191e-05
BRA,01-Apr-2014,-2.45458365294922e-05
BRA,01-Jul-2014,-2.13987358090876e-05
BRA,01-Oct-2014,-2.2984600523215e-05
BRA,01-Jan-2015,-1.23064453649435e-05
BRA,01-Apr-2015,-9.76023198704469e-06
BRA,01-Jul-2015,-5.43572207994874e-06
BRA,01-Oct-2015,-1.05173639675485e-05
BRA,01-Jan-2016,-5.21161312997754e-06
BRA,01-Apr-2016,-1.26434751590839e-05
BRA,01-Jul-2016,-1.40173718655742e-05
BRA,01-Oct-2016,-1.16082549911304e-05
BRA,01-Jan-2017,-2.51759592935359e-05
BRA,01-Apr-2017,-1.41461956754185e-05
BRA,01-Jul-2017,-1.92156190243609e-05
BRA,01-Oct-2017,-1.53108825445163e-05
BRA,01-Jan-2018,-1.61237444827171e-05
BRA,01-Apr-2018,-3.50313624231193e-05
BRA,01-Jul-2018,-2.68617407739558e-05
BRA,01-Oct-2018,-2.96036199572181e-05
BRA,01-Jan-2019,-3.13899958336294e-05
BRA,01-Apr-2019,-1.74685347520026e-05
BRA,01-Jul-2019,-2.37576665597908e-05
BRA,01-Oct-2019,-3.80812502165874e-05
BRA,01-Jan-2020,-4.23208041786667e-05
BRA,01-Apr-2020,-5.1788421109799e-05
BRA,01-Jul-2020,-4.96556216833383e-05
BRA,01-Oct-2020,-6.46958220304321e-05
BRA,01-Jan-2021,-6.44480504121586e-05
BRA,01-Apr-2021,-7.47984934467646e-05
BRA,01-Jul-2021,-8.29706186524073e-05
BRA,01-Oct-2021,-6.50032022929867e-05
BRA,01-Jan-2022,-6.62340918055316e-05
BRA,01-Apr-2022,-5.15124059530571e-05
BRA,01-Jul-2022,-3.69747724108442e-05
BRA,01-Oct-2022,-4.20760494954509e-05
BRA,01-Jan-2023,-3.88426965240389e-05
BRA,01-Apr-2023,-3.91159864183043e-05
BRA,01-Jul-2023,-3.70678086920538e-05
BRA,01-Oct-2023,-3.3724220369385e-05
BRA,01-Jan-2024,-4.54639937938123e-05
BRA,01-Apr-2024,-5.32782851862282e-05
BRA,01-Jul-2024,-5.66142662267308e-05
BRA,01-Oct-2024,-3.80044206843375e-05
BRA,NaT,NaN
BRA,NaT,NaN
BRA,NaT,NaN
CHL,01-Jan-1997,-1.02286856844865e-05
CHL,01-Apr-1997,-2.122753971061e-07
CHL,01-Jul-1997,-2.67860327769547e-09
CHL,01-Oct-1997,-1.03903473405731e-08
CHL,01-Jan-1998,-1.09191557925812e-08
CHL,01-Apr-1998,-2.39790000272185e-06
CHL,01-Jul-1998,-8.86445609379515e-06
CHL,01-Oct-1998,-1.51865213358388e-05
CHL,01-Jan-1999,-1.48727136938699e-05
CHL,01-Apr-1999,-1.10686057669293e-05
CHL,01-Jul-1999,-3.16634628888298e-06
CHL,01-Oct-1999,-2.38025216069165e-06
CHL,01-Jan-2000,-9.51955830522949e-07
CHL,01-Apr-2000,-2.25173403384683e-08
CHL,01-Jul-2000,-3.20934259834508e-08
CHL,01-Oct-2000,-1.68940708976069e-08
CHL,01-Jan-2001,-2.10207905302371e-09
CHL,01-Apr-2001,-7.34953782639495e-07
CHL,01-Jul-2001,-5.51874088621668e-09
CHL,01-Oct-2001,-7.16002989104252e-09
CHL,01-Jan-2002,-6.78548254432661e-08
CHL,01-Apr-2002,-1.2584292864908e-07
CHL,01-Jul-2002,-3.33540211876486e-07
CHL,01-Oct-2002,-1.07874635468037e-08
CHL,01-Jan-2003,-3.4528359645923e-09
CHL,01-Apr-2003,-3.84726704739772e-09
CHL,01-Jul-2003,-2.60290186054096e-06
CHL,01-Oct-2003,-3.69842696917607e-06
CHL,01-Jan-2004,-3.15494708359077e-06
CHL,01-Apr-2004,-3.25261023523732e-06
CHL,01-Jul-2004,-5.68914687310073e-07
CHL,01-Oct-2004,-1.56161377412117e-07
CHL,01-Jan-2005,-3.342256013637e-07
CHL,01-Apr-2005,-2.15527899663518e-09
CHL,01-Jul-2005,-6.87399434409162e-09
CHL,01-Oct-2005,-1.46463847727138e-08
CHL,01-Jan-2006,-1.46656479823367e-08
CHL,01-Apr-2006,-3.28994269279755e-08
CHL,01-Jul-2006,-2.31830721504878e-08
CHL,01-Oct-2006,-2.34595488261114e-08
CHL,01-Jan-2007,-3.71272076002742e-08
CHL,01-Apr-2007,-5.88313009687697e-07
CHL,01-Jul-2007,-5.33961422849201e-06
CHL,01-Oct-2007,-8.5526273845446e-06
CHL,01-Jan-2008,-1.0249358290054e-05
CHL,01-Apr-2008,-2.34165765800402e-06
CHL,01-Jul-2008,-4.8751954840204e-08
CHL,01-Oct-2008,-9.86293444220212e-08
CHL,01-Jan-2009,-9.35616579797711e-08
CHL,01-Apr-2009,-1.63454609752535e-06
CHL,01-Jul-2009,-3.11419434234119e-06
CHL,01-Oct-2009,-1.1663027400176e-06
CHL,01-Jan-2010,-1.19991132653168e-06
CHL,01-Apr-2010,-3.07816517624068e-06
CHL,01-Jul-2010,-5.54474612187501e-06
CHL,01-Oct-2010,-6.82387864456208e-06
CHL,01-Jan-2011,-6.12509052031454e-06
CHL,01-Apr-2011,-5.23862279098202e-06
CHL,01-Jul-2011,-2.38491873247474e-06
CHL,01-Oct-2011,-3.67612776642287e-06
CHL,01-Jan-2012,-3.53849870505937e-06
CHL,01-Apr-2012,-1.36148958274353e-06
CHL,01-Jul-2012,-6.667899791338e-06
CHL,01-Oct-2012,-1.98636500777262e-06
CHL,01-Jan-2013,-2.48862700232003e-06
CHL,01-Apr-2013,-4.07287882141584e-06
CHL,01-Jul-2013,-1.16256406459283e-06
CHL,01-Oct-2013,-5.50221734825608e-06
CHL,01-Jan-2014,-5.88723166062042e-06
CHL,01-Apr-2014,-4.06551496269599e-06
CHL,01-Jul-2014,-1.73174953482925e-06
CHL,01-Oct-2014,-1.4078090353895e-06
CHL,01-Jan-2015,-2.16157670986334e-06
CHL,01-Apr-2015,-6.76640446801394e-06
CHL,01-Jul-2015,-3.17486574150504e-06
CHL,01-Oct-2015,-9.08552034884175e-07
CHL,01-Jan-2016,-7.91019480245593e-07
CHL,01-Apr-2016,-2.40973450531018e-06
CHL,01-Jul-2016,-8.38044836455886e-06
CHL,01-Oct-2016,-8.77951403734937e-06
CHL,01-Jan-2017,-7.67521045259712e-06
CHL,01-Apr-2017,-2.75024246646178e-06
CHL,01-Jul-2017,-1.0283700444489e-06
CHL,01-Oct-2017,-4.82910185522138e-07
CHL,01-Jan-2018,-1.73909343365559e-07
CHL,01-Apr-2018,-2.2509793951409e-06
CHL,01-Jul-2018,-3.48868639199231e-06
CHL,01-Oct-2018,-3.35586815873344e-06
CHL,01-Jan-2019,-4.21443243787431e-06
CHL,01-Apr-2019,-2.81847619388135e-06
CHL,01-Jul-2019,-5.2771929307529e-06
CHL,01-Oct-2019,-8.89667272723807e-06
CHL,01-Jan-2020,-9.77570793522738e-06
CHL,01-Apr-2020,-9.09686266327427e-06
CHL,01-Jul-2020,-5.99898812580244e-06
CHL,01-Oct-2020,-6.43096994252341e-06
CHL,01-Jan-2021,-4.04097267421618e-06
CHL,01-Apr-2021,-7.70018696180123e-06
CHL,01-Jul-2021,-9.38464842129382e-06
CHL,01-Oct-2021,-9.40865788135175e-06
CHL,01-Jan-2022,-1.1399562448295e-05
CHL,01-Apr-2022,-9.17300641140624e-06
CHL,01-Jul-2022,-6.81838769579833e-06
CHL,01-Oct-2022,-5.53602327587616e-06
CHL,01-Jan-2023,-5.71097650081704e-06
CHL,01-Apr-2023,-2.99047929446404e-06
CHL,01-Jul-2023,-9.34574213240891e-07
CHL,01-Oct-2023,-7.23952398654245e-07
CHL,01-Jan-2024,-4.7414043595254e-07
CHL,01-Apr-2024,-4.4486775438218e-08
CHL,01-Jul-2024,-9.00574248613047e-07
CHL,01-Oct-2024,-2.64958792317624e-06
CHL,NaT,NaN
CHL,NaT,NaN
CHL,NaT,NaN
COL,01-Jan-1997,-2.30625225265134e-06
COL,01-Apr-1997,-5.27642137487973e-06
COL,01-Jul-1997,-9.56349977409817e-06
COL,01-Oct-1997,-1.1199064517568e-05
COL,01-Jan-1998,-1.13775014841482e-05
COL,01-Apr-1998,-5.50932753832782e-06
COL,01-Jul-1998,-1.89250138051449e-06
COL,01-Oct-1998,-4.11586409441615e-07
COL,01-Jan-1999,-1.48765955395352e-09
COL,01-Apr-1999,-6.9653448856857e-08
COL,01-Jul-1999,-5.49291520481038e-08
COL,01-Oct-1999,-9.89251824978946e-08
COL,01-Jan-2000,-2.42589233935792e-07
COL,01-Apr-2000,-2.8703558478327e-07
COL,01-Jul-2000,-2.96782471308141e-07
COL,01-Oct-2000,-3.78981942797528e-07
COL,01-Jan-2001,-1.28630015619959e-06
COL,01-Apr-2001,-3.41936770131712e-06
COL,01-Jul-2001,-7.57870816145041e-06
COL,01-Oct-2001,-6.78429574051754e-06
COL,01-Jan-2002,-8.69087632434325e-06
COL,01-Apr-2002,-8.56394432966769e-06
COL,01-Jul-2002,-9.70655503710459e-06
COL,01-Oct-2002,-1.19010622278644e-05
COL,01-Jan-2003,-1.41501507043336e-05
COL,01-Apr-2003,-1.20538005514801e-05
COL,01-Jul-2003,-1.0434749255234e-05
COL,01-Oct-2003,-8.1984341247828e-06
COL,01-Jan-2004,-7.56435066939267e-06
COL,01-Apr-2004,-8.42335113163676e-06
COL,01-Jul-2004,-7.8419267857454e-06
COL,01-Oct-2004,-8.2580311329136e-06
COL,01-Jan-2005,-3.56724361019934e-06
COL,01-Apr-2005,-2.72470772893832e-06
COL,01-Jul-2005,-3.2727518238921e-06
COL,01-Oct-2005,-1.61393306392069e-06
COL,01-Jan-2006,-1.70270857967371e-06
COL,01-Apr-2006,-2.52651126553268e-06
COL,01-Jul-2006,-3.05703866480627e-06
COL,01-Oct-2006,-5.28178819874199e-06
COL,01-Jan-2007,-7.62621380909939e-06
COL,01-Apr-2007,-2.44919979705117e-06
COL,01-Jul-2007,-1.33672151852212e-06
COL,01-Oct-2007,-4.93820061352018e-07
COL,01-Jan-2008,-3.694416684228e-07
COL,01-Apr-2008,-7.34691664919175e-07
COL,01-Jul-2008,-8.96853161344047e-07
COL,01-Oct-2008,-1.15766911057204e-06
COL,01-Jan-2009,-1.10509487512504e-07
COL,01-Apr-2009,-3.12142540513183e-07
COL,01-Jul-2009,-5.54304256043109e-07
COL,01-Oct-2009,-2.81351915381436e-06
COL,01-Jan-2010,-7.41159994211395e-06
COL,01-Apr-2010,-2.37343866286736e-06
COL,01-Jul-2010,-3.44740599300723e-07
COL,01-Oct-2010,-7.85115767841794e-09
COL,01-Jan-2011,-3.50406336465316e-07
COL,01-Apr-2011,-9.91428153673689e-07
COL,01-Jul-2011,-1.22359958592141e-06
COL,01-Oct-2011,-2.87818617175147e-06
COL,01-Jan-2012,-8.15914354398686e-07
COL,01-Apr-2012,-3.42000950145418e-07
COL,01-Jul-2012,-5.9972043217775e-07
COL,01-Oct-2012,-2.95449490731228e-06
COL,01-Jan-2013,-4.49418614101973e-06
COL,01-Apr-2013,-4.0803196888335e-06
COL,01-Jul-2013,-1.41439552180391e-06
COL,01-Oct-2013,-1.9807670281461e-06
COL,01-Jan-2014,-1.58860205251513e-06
COL,01-Apr-2014,-2.0411567092377e-06
COL,01-Jul-2014,-4.90474906090728e-06
COL,01-Oct-2014,-6.53426306581291e-06
COL,01-Jan-2015,-9.35885110903441e-06
COL,01-Apr-2015,-1.22399265451969e-05
COL,01-Jul-2015,-1.25243259483861e-05
COL,01-Oct-2015,-1.53570367495196e-05
COL,01-Jan-2016,-1.59493563130436e-05
COL,01-Apr-2016,-1.33036263135177e-05
COL,01-Jul-2016,-1.16734829937823e-05
COL,01-Oct-2016,-5.67241854545914e-06
COL,01-Jan-2017,-2.86248610414745e-06
COL,01-Apr-2017,-2.77479907265727e-06
COL,01-Jul-2017,-3.82931656203469e-06
COL,01-Oct-2017,-8.28586227681402e-06
COL,01-Jan-2018,-9.67942308489246e-06
COL,01-Apr-2018,-8.80244415810938e-06
COL,01-Jul-2018,-1.02842310986537e-05
COL,01-Oct-2018,-1.27817486507044e-05
COL,01-Jan-2019,-1.47761310372705e-05
COL,01-Apr-2019,-1.43076531824891e-05
COL,01-Jul-2019,-1.75685200532966e-05
COL,01-Oct-2019,-1.41522247575386e-05
COL,01-Jan-2020,-1.61867687668629e-05
COL,01-Apr-2020,-1.52532244843541e-05
COL,01-Jul-2020,-6.81402633478815e-06
COL,01-Oct-2020,-6.07593384504056e-06
COL,01-Jan-2021,-4.11501349194409e-06
COL,01-Apr-2021,-3.17892182789183e-06
COL,01-Jul-2021,-2.72828709372749e-06
COL,01-Oct-2021,-1.64184004097094e-06
COL,01-Jan-2022,-1.40060332760444e-06
COL,01-Apr-2022,-1.15432877742258e-06
COL,01-Jul-2022,-1.3865084493875e-06
COL,01-Oct-2022,-1.04640718214742e-06
COL,01-Jan-2023,-1.07746715626759e-06
COL,01-Apr-2023,-2.13201127712836e-06
COL,01-Jul-2023,-6.36024927439886e-06
COL,01-Oct-2023,-6.63209470647323e-06
COL,01-Jan-2024,-1.12821339256668e-05
COL,01-Apr-2024,-6.27990761250595e-06
COL,01-Jul-2024,-7.14043513883657e-06
COL,01-Oct-2024,-6.94836678335053e-06
COL,NaT,NaN
COL,NaT,NaN
COL,NaT,NaN
DOM,01-Jan-1997,-3.12198290044576e-05
DOM,01-Apr-1997,-8.24919316243856e-05
DOM,01-Jul-1997,-0.000116071455912622
DOM,01-Oct-1997,-0.000136174649138916
DOM,01-Jan-1998,-0.000122632499283357
DOM,01-Apr-1998,-8.03763242668427e-05
DOM,01-Jul-1998,-2.42711920796581e-05
DOM,01-Oct-1998,-7.66864467382241e-06
DOM,01-Jan-1999,-8.11860986065871e-06
DOM,01-Apr-1999,-3.4182664741363e-06
DOM,01-Jul-1999,-9.27871513405506e-06
DOM,01-Oct-1999,-1.08891424297892e-05
DOM,01-Jan-2000,-1.85451357799842e-05
DOM,01-Apr-2000,-4.11095154050572e-05
DOM,01-Jul-2000,-4.04103999743054e-05
