country,quarter,PRITHVI_MOISTURE_EXTENT
COL,2024-07-01,0.17582070707070707
COL,2024-10-01,0.08375420875420876
EGY,1981-01-01,0.2891081871345029
EGY,1981-04-01,0.030153508771929825
EGY,1981-07-01,0.047697368421052634
EGY,1981-10-01,0.4479166666666667
EGY,1982-01-01,0.09265350877192984
EGY,1982-04-01,0.03216374269005848
EGY,1982-07-01,0.044042397660818716
EGY,1982-10-01,0.3543494152046784
EGY,1983-01-01,0.20741959064327486
EGY,1983-04-01,0.04678362573099415
EGY,1983-07-01,0.05519005847953217
EGY,1983-10-01,0.31505847953216376
EGY,1984-01-01,0.30701754385964913
EGY,1984-04-01,0.06140350877192983
EGY,1984-07-01,0.057383040935672515
EGY,1984-10-01,0.3165204678362573
EGY,1985-01-01,0.24031432748538015
EGY,1985-04-01,0.02631578947368421
EGY,1985-07-01,0.05025584795321638
EGY,1985-10-01,0.12079678362573099
EGY,1986-01-01,0.1964546783625731
EGY,1986-04-01,0.0268640350877193
EGY,1986-07-01,0.027960526315789474
EGY,1986-10-01,0.15734649122807018
EGY,1987-01-01,0.19974415204678364
EGY,1987-04-01,0.018092105263157892
EGY,1987-07-01,0.03453947368421053
EGY,1987-10-01,0.21253654970760236
EGY,1988-01-01,0.14309210526315788
EGY,1988-04-01,0.023574561403508772
EGY,1988-07-01,0.0360014619883041
EGY,1988-10-01,0.18804824561403508
EGY,1989-01-01,0.18932748538011698
EGY,1989-04-01,0.024853801169590642
EGY,1989-07-01,0.03362573099415205
EGY,1989-10-01,0.2721125730994152
EGY,1990-01-01,0.1302997076023392
EGY,1990-04-01,0.017909356725146198
EGY,1990-07-01,0.03764619883040936
EGY,1990-10-01,0.1608187134502924
EGY,1991-01-01,0.10343567251461988
EGY,1991-04-01,0.010416666666666666
EGY,1991-07-01,0.031980994152046784
EGY,1991-10-01,0.26169590643274854
EGY,1992-01-01,0.2777777777777778
EGY,1992-04-01,0.021929824561403508
EGY,1992-07-01,0.049890350877192985
EGY,1992-10-01,0.2615131578947369
EGY,1993-01-01,0.10160818713450293
EGY,1993-04-01,0.027412280701754388
EGY,1993-07-01,0.044956140350877194
EGY,1993-10-01,0.23720760233918128
EGY,1994-01-01,0.06578947368421052
EGY,1994-04-01,0.023026315789473686
EGY,1994-07-01,0.031432748538011694
EGY,1994-10-01,0.16228070175438594
EGY,1995-01-01,0.20358187134502925
EGY,1995-04-01,0.023026315789473683
EGY,1995-07-01,0.03965643274853801
EGY,1995-10-01,0.2648026315789474
EGY,1996-01-01,0.16739766081871346
EGY,1996-04-01,0.011513157894736841
EGY,1996-07-01,0.03545321637426901
EGY,1996-10-01,0.23428362573099415
EGY,1997-01-01,0.20230263157894735
EGY,1997-04-01,0.02046783625730994
EGY,1997-07-01,0.019371345029239765
EGY,1997-10-01,0.2876461988304093
EGY,1998-01-01,0.18877923976608188
EGY,1998-04-01,0.023574561403508776
EGY,1998-07-01,0.03453947368421053
EGY,1998-10-01,0.24159356725146197
EGY,1999-01-01,0.08315058479532163
EGY,1999-04-01,0.021929824561403508
EGY,1999-07-01,0.02010233918128655
EGY,1999-10-01,0.2640716374269006
EGY,2000-01-01,0.1302997076023392
EGY,2000-04-01,0.01918859649122807
EGY,2000-07-01,0.016264619883040937
EGY,2000-10-01,0.22313596491228072
EGY,2001-01-01,0.2949561403508772
EGY,2001-04-01,0.004934210526315789
EGY,2001-07-01,0.024488304093567254
EGY,2001-10-01,0.26918859649122806
EGY,2002-01-01,0.1387061403508772
EGY,2002-04-01,0.004568713450292397
EGY,2002-07-01,0.022478070175438597
EGY,2002-10-01,0.22624269005847952
EGY,2003-01-01,0.2156432748538012
EGY,2003-04-01,0.013157894736842105
EGY,2003-07-01,0.02887426900584795
EGY,2003-10-01,0.22532894736842105
EGY,2004-01-01,0.12774122807017543
EGY,2004-04-01,0.00804093567251462
EGY,2004-07-01,0.028691520467836254
EGY,2004-10-01,0.2496345029239766
EGY,2005-01-01,0.14108187134502925
EGY,2005-04-01,0.01114766081871345
EGY,2005-07-01,0.01736111111111111
EGY,2005-10-01,0.2450657894736842
EGY,2006-01-01,0.14199561403508773
EGY,2006-04-01,0.008771929824561403
EGY,2006-07-01,0.015716374269005847
EGY,2006-10-01,0.2772295321637427
EGY,2007-01-01,0.14236111111111113
EGY,2007-04-01,0.007858187134502924
EGY,2007-07-01,0.03855994152046783
EGY,2007-10-01,0.30957602339181284
EGY,2008-01-01,0.17233187134502925
EGY,2008-04-01,0.010964912280701754
EGY,2008-07-01,0.04751461988304093
EGY,2008-10-01,0.25054824561403505
EGY,2009-01-01,0.1476608187134503
EGY,2009-04-01,0.02138157894736842
EGY,2009-07-01,0.055738304093567254
EGY,2009-10-01,0.31706871345029236
EGY,2010-01-01,0.11823830409356724
EGY,2010-04-01,0.024488304093567254
EGY,2010-07-01,0.038559941520467836
EGY,2010-10-01,0.19444444444444445
EGY,2011-01-01,0.11312134502923976
EGY,2011-04-01,0.01918859649122807
EGY,2011-07-01,0.05427631578947369
EGY,2011-10-01,0.2679093567251462
EGY,2012-01-01,0.14309210526315788
EGY,2012-04-01,0.02631578947368421
EGY,2012-07-01,0.06030701754385965
EGY,2012-10-01,0.2129020467836257
EGY,2013-01-01,0.09247076023391813
EGY,2013-04-01,0.039656432748538015
EGY,2013-07-01,0.07364766081871345
EGY,2013-10-01,0.2613304093567252
EGY,2014-01-01,0.15551900584795322
EGY,2014-04-01,0.013523391812865498
EGY,2014-07-01,0.06578947368421052
EGY,2014-10-01,0.4058845029239766
EGY,2015-01-01,0.20339912280701755
EGY,2015-04-01,0.05829678362573099
EGY,2015-07-01,0.04751461988304093
EGY,2015-10-01,0.25456871345029236
EGY,2016-01-01,0.20193713450292397
EGY,2016-04-01,0.035818713450292396
EGY,2016-07-01,0.07821637426900584
EGY,2016-10-01,0.22076023391812868
EGY,2017-01-01,0.20321637426900585
EGY,2017-04-01,0.028143274853801168
EGY,2017-07-01,0.07163742690058479
EGY,2017-10-01,0.35014619883040937
EGY,2018-01-01,0.1650219298245614
EGY,2018-04-01,0.02777777777777778
EGY,2018-07-01,0.06012426900584795
EGY,2018-10-01,0.22130847953216373
EGY,2019-01-01,0.18530701754385967
EGY,2019-04-01,0.028326023391812866
EGY,2019-07-01,0.07456140350877193
EGY,2019-10-01,0.2690058479532164
EGY,2020-01-01,0.22076023391812868
EGY,2020-04-01,0.023391812865497075
EGY,2020-07-01,0.03600146198830409
EGY,2020-10-01,0.28362573099415206
EGY,2021-01-01,0.23958333333333334
EGY,2021-04-01,0.017178362573099414
EGY,2021-07-01,0.07017543859649122
EGY,2021-10-01,0.17653508771929824
EGY,2022-01-01,0.14766081871345027
EGY,2022-04-01,0.030336257309941522
EGY,2022-07-01,0.056834795321637425
EGY,2022-10-01,0.31414473684210525
EGY,2023-01-01,0.25493421052631576
EGY,2023-04-01,0.009502923976608187
EGY,2023-07-01,0.02046783625730994
EGY,2023-10-01,0.19901315789473684
EGY,2024-01-01,0.16995614035087722
EGY,2024-04-01,0.02174707602339181
EGY,2024-07-01,0.06432748538011696
EGY,2024-10-01,0.36001461988304095
IDN,1981-01-01,0.03801795374829083
IDN,1981-04-01,0.024879614767255216
IDN,1981-07-01,0.07184471791213363
IDN,1981-10-01,0.006539444741691933
IDN,1982-01-01,0.018102372034956304
IDN,1982-04-01,0.0325485999643303
IDN,1982-07-01,0.1732061114083586
IDN,1982-10-01,0.06560252065870044
IDN,1983-01-01,0.049610605790381075
IDN,1983-04-01,0.02348255157243921
IDN,1983-07-01,0.06893169252719815
IDN,1983-10-01,0.0035075203614529458
IDN,1984-01-01,0.0035669698591046903
IDN,1984-04-01,0.01486237441293621
IDN,1984-07-01,0.03504547886570358
IDN,1984-10-01,0.00992806610784139
IDN,1985-01-01,0.00995779085666726
IDN,1985-04-01,0.03159740800190239
IDN,1985-07-01,0.03436180964270852
IDN,1985-10-01,0.0027049521431543907
IDN,1986-01-01,0.009511919624279176
IDN,1986-04-01,0.024730991023125853
IDN,1986-07-01,0.08991736519826408
IDN,1986-10-01,0.010165864098448368
IDN,1987-01-01,0.02458236727899649
IDN,1987-04-01,0.031746031746031744
IDN,1987-07-01,0.13001605136436598
IDN,1987-10-01,0.019707508471553416
IDN,1988-01-01,0.004637060816836098
IDN,1988-04-01,0.02012365495511563
IDN,1988-07-01,0.03352951667558409
IDN,1988-10-01,0.009482194875453303
IDN,1989-01-01,0.007252838713512871
IDN,1989-04-01,0.02012365495511563
IDN,1989-07-01,0.028803281612270377
IDN,1989-10-01,0.005677427025741632
IDN,1990-01-01,0.02122347066167291
IDN,1990-04-01,0.03094346352773319
IDN,1990-07-01,0.06566197015635218
IDN,1990-10-01,0.023096129837702872
IDN,1991-01-01,0.018726591760299626
IDN,1991-04-01,0.06022234112121752
IDN,1991-07-01,0.15332025444384995
IDN,1991-10-01,0.04405207775994293
IDN,1992-01-01,0.04024730991023126
IDN,1992-04-01,0.024998513762558707
IDN,1992-07-01,0.05350454788657036
IDN,1992-10-01,0.016289162356578086
IDN,1993-01-01,0.022026038879971465
IDN,1993-04-01,0.019737233220379288
IDN,1993-07-01,0.10810891147969799
IDN,1993-10-01,0.01938053623446882
IDN,1994-01-01,0.010522561084358837
IDN,1994-04-01,0.01991558171333452
IDN,1994-07-01,0.1567088758099994
IDN,1994-10-01,0.03424291064740503
IDN,1995-01-01,0.009184947387194579
IDN,1995-04-01,0.00945247012662743
IDN,1995-07-01,0.040455383152012366
IDN,1995-10-01,0.007966232685333809
IDN,1996-01-01,0.008352654420070152
IDN,1996-04-01,0.022531359610011296
IDN,1996-07-01,0.04628143392188336
IDN,1996-10-01,0.006598894239343678
IDN,1997-01-01,0.02800071339397182
IDN,1997-04-01,0.08227810475001486
IDN,1997-07-01,0.16402116402116404
IDN,1997-10-01,0.054247666607217165
IDN,1998-01-01,0.041406575114440285
IDN,1998-04-01,0.01792402354200107
IDN,1998-07-01,0.012484394506866418
IDN,1998-10-01,0.007966232685333809
IDN,1999-01-01,0.006301646751084953
IDN,1999-04-01,0.022382735865881936
IDN,1999-07-01,0.06337316449676
IDN,1999-10-01,0.005261280542179419
IDN,2000-01-01,0.00823375542476666
IDN,2000-04-01,0.01251411925569229
IDN,2000-07-01,0.060995184590690206
IDN,2000-10-01,0.008174305927114916
IDN,2001-01-01,0.0040425658403186494
IDN,2001-04-01,0.020004755959812142
IDN,2001-07-01,0.09303846382498067
IDN,2001-10-01,0.008887699898935853
IDN,2002-01-01,0.022798882349444147
IDN,2002-04-01,0.023512276321265086
IDN,2002-07-01,0.1463646632185958
IDN,2002-10-01,0.04491409547589323
IDN,2003-01-01,0.009898341359015515
IDN,2003-04-01,0.0655430711610487
IDN,2003-07-01,0.06774270257416325
IDN,2003-10-01,0.008857975150109982
IDN,2004-01-01,0.01828072052791154
IDN,2004-04-01,0.05606087628559539
IDN,2004-07-01,0.10156946673800606
IDN,2004-10-01,0.03201355448546459
IDN,2005-01-01,0.026930622436240417
IDN,2005-04-01,0.02113429641519529
IDN,2005-07-01,0.062362523036680335
IDN,2005-10-01,0.00184293442720409
IDN,2006-01-01,0.008739076154806492
IDN,2006-04-01,0.01619998811010047
IDN,2006-07-01,0.1350692586647643
IDN,2006-10-01,0.057606563224540754
IDN,2007-01-01,0.006420545746388443
IDN,2007-04-01,0.0057963260210451215
IDN,2007-07-01,0.05175078770584388
IDN,2007-10-01,0.0040425658403186494
IDN,2008-01-01,0.018696867011473755
IDN,2008-04-01,0.021847690387016228
IDN,2008-07-01,0.03867189822246002
IDN,2008-10-01,0.0015456869389453658
IDN,2009-01-01,0.0115332025444385
IDN,2009-04-01,0.034599607633315495
IDN,2009-07-01,0.1269544022353011
IDN,2009-10-01,0.011384578800309136
IDN,2010-01-01,0.012722192497473396
IDN,2010-04-01,0.0071636644670352535
IDN,2010-07-01,0.01162237679091612
IDN,2010-10-01,0.009155222638368704
IDN,2011-01-01,0.013019439985732122
IDN,2011-04-01,0.022085488377623207
IDN,2011-07-01,0.09806194637655312
IDN,2011-10-01,0.003299447119671839
IDN,2012-01-01,0.013138338981035608
IDN,2012-04-01,0.03397538790797217
IDN,2012-07-01,0.07564948576184531
IDN,2012-10-01,0.006004399262826229
IDN,2013-01-01,0.008322929671244277
IDN,2013-04-01,0.02223411212175257
IDN,2013-07-01,0.03403483740562393
IDN,2013-10-01,0.008739076154806492
IDN,2014-01-01,0.04066345639379348
IDN,2014-04-01,0.011354854051483265
IDN,2014-07-01,0.08275370073122883
IDN,2014-10-01,0.03727483502764401
IDN,2015-01-01,0.016289162356578086
IDN,2015-04-01,0.02030200344807086
IDN,2015-07-01,0.17082813150228882
IDN,2015-10-01,0.055258308067296834
IDN,2016-01-01,0.016735033588966174
IDN,2016-04-01,0.00995779085666726
IDN,2016-07-01,0.025830806729683135
IDN,2016-10-01,0.0054693537839605256
IDN,2017-01-01,0.002407704654895666
IDN,2017-04-01,0.009838891861363771
IDN,2017-07-01,0.036175019321086736
IDN,2017-10-01,0.006569169490517806
IDN,2018-01-01,0.012187147018607694
IDN,2018-04-01,0.018250995779085667
IDN,2018-07-01,0.10674157303370786
IDN,2018-10-01,0.013703109208727185
IDN,2019-01-01,0.019677783722727545
IDN,2019-04-01,0.014119255692289398
IDN,2019-07-01,0.15840318649307414
IDN,2019-10-01,0.037988228999464954
IDN,2020-01-01,0.015902740621841747
IDN,2020-04-01,0.006123298258129718
IDN,2020-07-01,0.037096486534688784
IDN,2020-10-01,0.00478568456096546
IDN,2021-01-01,0.023631175316568578
IDN,2021-04-01,0.009601093870756793
IDN,2021-07-01,0.025474109743772667
IDN,2021-10-01,0.004637060816836098
IDN,2022-01-01,0.008531002913025386
IDN,2022-04-01,0.01290054099042863
IDN,2022-07-01,0.017715950300219965
IDN,2022-10-01,0.0039533915938410324
IDN,2023-01-01,0.009125497889542833
IDN,2023-04-01,0.022055763628797336
IDN,2023-07-01,0.1040068961417276
IDN,2023-10-01,0.035550799595743414
IDN,2024-01-01,0.00921467213602045
IDN,2024-04-01,0.006836692229950657
IDN,2024-07-01,0.07648177872896973
IDN,2024-10-01,0.007401462457642233
IND,1981-01-01,0.08748268381295904
IND,1981-04-01,0.04503515512689824
IND,1981-07-01,0.0013330196816435348
IND,1981-10-01,0.0911942288089077
IND,1982-01-01,0.11722731906218146
IND,1982-04-01,0.021746517159361198
IND,1982-07-01,0.005279803444941059
IND,1982-10-01,0.0887634282129695
IND,1983-01-01,0.15426435609921849
IND,1983-04-01,0.040356517420737606
IND,1983-07-01,0.0012284691183773752
IND,1983-10-01,0.09576831595180219
IND,1984-01-01,0.11257481899683734
IND,1984-04-01,0.05661413000862542
IND,1984-07-01,0.0016989466530750938
IND,1984-10-01,0.13646462270315482
IND,1985-01-01,0.17141064847486867
IND,1985-04-01,0.04757050628610262
IND,1985-07-01,0.0013591573224600749
IND,1985-10-01,0.10504717844167384
IND,1986-01-01,0.13395540918476698
IND,1986-04-01,0.04472150343709977
IND,1986-07-01,0.0030581039755351682
IND,1986-10-01,0.09720588619671189
IND,1987-01-01,0.14757312005018428
IND,1987-04-01,0.04600224783711023
IND,1987-07-01,0.014898455265427742
IND,1987-10-01,0.09524556313547139
IND,1988-01-01,0.14150918738074703
IND,1988-04-01,0.03353459316762069
IND,1988-07-01,5.2275281633079796e-05
IND,1988-10-01,0.08782247314357405
IND,1989-01-01,0.1323871507357746
IND,1989-04-01,0.04323165791055699
IND,1989-07-01,0.0006795786612300374
IND,1989-10-01,0.07376042238427559
IND,1990-01-01,0.11393397631929741
IND,1990-04-01,0.02875140489819389
IND,1990-07-01,0.0010977809142946758
IND,1990-10-01,0.07138189706997046
IND,1991-01-01,0.10489035259677461
IND,1991-04-01,0.01560417156747432
IND,1991-07-01,0.0014637078857262342
IND,1991-10-01,0.08709061920071094
IND,1992-01-01,0.13617710865417287
IND,1992-04-01,0.03593925612274236
IND,1992-07-01,0.0005488904571473379
IND,1992-10-01,0.10881099871925559
IND,1993-01-01,0.11142476280090959
IND,1993-04-01,0.04503515512689824
IND,1993-07-01,0.0014114326040931546
IND,1993-10-01,0.10935988917640294
IND,1994-01-01,0.06442928461277085
IND,1994-04-01,0.026581980710421078
IND,1994-07-01,0.0007057163020465773
IND,1994-10-01,0.11380328811521473
IND,1995-01-01,0.06712146161687446
IND,1995-04-01,0.026399017224705296
IND,1995-07-01,0.0007318539428631172
IND,1995-10-01,0.08959983271909877
IND,1996-01-01,0.10415849865391151
IND,1996-04-01,0.03329935440027183
IND,1996-07-01,0.0009670927102119763
IND,1996-10-01,0.10708591442536397
IND,1997-01-01,0.09524556313547139
IND,1997-04-01,0.010062991714367862
IND,1997-07-01,0.0009670927102119762
IND,1997-10-01,0.015290519877675842
IND,1998-01-01,0.07964139156799707
IND,1998-04-01,0.014114326040931546
IND,1998-07-01,0.0003397893306150187
IND,1998-10-01,0.08191536631903605
IND,1999-01-01,0.10977809142946758
IND,1999-04-01,0.031391306620664416
IND,1999-07-01,0.0010193679918450561
IND,1999-10-01,0.11278392012336967
IND,2000-01-01,0.11231344258867194
IND,2000-04-01,0.033168666196189134
IND,2000-07-01,0.0026399017224705296
IND,2000-10-01,0.12193209440915864
IND,2001-01-01,0.16584333098094567
IND,2001-04-01,0.027000182963485716
IND,2001-07-01,0.0022478371102224314
IND,2001-10-01,0.11879557751117382
IND,2002-01-01,0.09122036644972424
IND,2002-04-01,0.037037037037037035
IND,2002-07-01,0.007109438302098853
IND,2002-10-01,0.1131498470948012
IND,2003-01-01,0.11963198201730312
IND,2003-04-01,0.05807783789435165
IND,2003-07-01,0.000784129224496197
IND,2003-10-01,0.08186309103740295
IND,2004-01-01,0.10954285266211872
IND,2004-04-01,0.030711727959434384
IND,2004-07-01,0.0023785253143051312
IND,2004-10-01,0.1154238218458402
IND,2005-01-01,0.06952612457199613
IND,2005-04-01,0.027209284090018035
IND,2005-07-01,0.0011761938367442955
IND,2005-10-01,0.10671998745393241
IND,2006-01-01,0.12726417313573277
IND,2006-04-01,0.024255730677749027
IND,2006-07-01,0.002091011265323192
IND,2006-10-01,0.07334222013121096
IND,2007-01-01,0.11610340050707024
IND,2007-04-01,0.011683525444993334
IND,2007-07-01,0.0005750280979638778
IND,2007-10-01,0.10070833006612823
IND,2008-01-01,0.06322695313521001
IND,2008-04-01,0.024360281241015188
IND,2008-07-01,7.84129224496197e-05
IND,2008-10-01,0.10005488904571475
IND,2009-01-01,0.11675684152748372
IND,2009-04-01,0.03269818866149141
IND,2009-07-01,0.0007057163020465773
IND,2009-10-01,0.07211375101283359
IND,2010-01-01,0.10334823178859875
IND,2010-04-01,0.05925403173109595
IND,2010-07-01,2.6137640816539898e-05
IND,2010-10-01,0.04963537991060927
IND,2011-01-01,0.08703834391907787
IND,2011-04-01,0.01745994406544865
IND,2011-07-01,0.0001568258448992394
IND,2011-10-01,0.1020674873885883
IND,2012-01-01,0.10274706604981836
IND,2012-04-01,0.034789199926814604
IND,2012-07-01,0.0015159831673593142
IND,2012-10-01,0.08727358268642672
IND,2013-01-01,0.09770250137222614
IND,2013-04-01,0.03868370840847905
IND,2013-07-01,0.000784129224496197
IND,2013-10-01,0.08066075955984213
IND,2014-01-01,0.07433545048223948
IND,2014-04-01,0.016074649102172038
IND,2014-07-01,0.0012284691183773752
IND,2014-10-01,0.08458140568232313
IND,2015-01-01,0.06652029587809405
IND,2015-04-01,0.009801615306202462
IND,2015-07-01,0.00033978933061501866
IND,2015-10-01,0.09772863901304268
IND,2016-01-01,0.09955827387020048
IND,2016-04-01,0.04189863822891346
IND,2016-07-01,0.003188792179617867
IND,2016-10-01,0.11798531064586111
IND,2017-01-01,0.10810528241720903
IND,2017-04-01,0.04550563266159596
IND,2017-07-01,0.0008102668653127369
IND,2017-10-01,0.09129877937217386
IND,2018-01-01,0.12397083039284873
IND,2018-04-01,0.030215112783920126
IND,2018-07-01,0.0001829634857157793
IND,2018-10-01,0.10316526830288299
IND,2019-01-01,0.09835594239263963
IND,2019-04-01,0.040774719673802244
IND,2019-07-01,0.0008886797877623566
IND,2019-10-01,0.030371938628819362
IND,2020-01-01,0.03967693875950757
IND,2020-04-01,0.00789356752659505
IND,2020-07-01,0.0017512219347081733
IND,2020-10-01,0.0732376695679448
IND,2021-01-01,0.08499960793538774
IND,2021-04-01,0.010664157453148278
IND,2021-07-01,0.00047047753469771814
IND,2021-10-01,0.06254737447397997
IND,2022-01-01,0.03724613816356936
IND,2022-04-01,0.025196685747144464
IND,2022-07-01,2.6137640816539898e-05
IND,2022-10-01,0.0721921639352832
IND,2023-01-01,0.0817585404741368
IND,2023-04-01,0.0037376826367652057
IND,2023-07-01,0.0012023314775608353
